Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
911721,609,8/31/15 7:22,Steuart at Market,74,8/31/15 7:32,Yerba Buena Center of the Arts (3rd @ Howard),68,420,Customer,90007
911720,739,8/31/15 7:22,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:34,Clay at Battery,41,531,Subscriber,94025
911719,358,8/31/15 7:21,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 7:27,2nd at Folsom,62,575,Subscriber,94403
911718,636,8/31/15 7:20,Ryland Park,84,8/31/15 7:31,San Jose Diridon Caltrain Station,2,95,Subscriber,94040
911717,581,8/31/15 7:20,Market at 10th,67,8/31/15 7:29,Market at Sansome,77,622,Subscriber,94103
911716,279,8/31/15 7:20,Embarcadero at Sansome,60,8/31/15 7:24,Clay at Battery,41,555,Subscriber,94133
911715,207,8/31/15 7:20,Townsend at 7th,65,8/31/15 7:23,San Francisco Caltrain 2 (330 Townsend),69,260,Subscriber,94107
911714,1380,8/31/15 7:19,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:42,Embarcadero at Vallejo,48,504,Customer,94023
911713,293,8/31/15 7:18,Harry Bridges Plaza (Ferry Building),50,8/31/15 7:23,Embarcadero at Sansome,60,564,Subscriber,94588
911712,474,8/31/15 7:17,Steuart at Market,74,8/31/15 7:25,2nd at Townsend,61,321,Subscriber,94588
911711,175,8/31/15 7:17,Market at 4th,76,8/31/15 7:20,Market at Sansome,77,659,Subscriber,94107
911710,447,8/31/15 7:17,Clay at Battery,41,8/31/15 7:25,Spear at Folsom,49,342,Subscriber,94111
911709,447,8/31/15 7:17,Harry Bridges Plaza (Ferry Building),50,8/31/15 7:24,Howard at 2nd,63,630,Subscriber,94954
911708,632,8/31/15 7:16,Embarcadero at Folsom,51,8/31/15 7:27,San Francisco Caltrain (Townsend at 4th),70,327,Subscriber,94501
911707,626,8/31/15 7:15,South Van Ness at Market,66,8/31/15 7:26,Commercial at Montgomery,45,362,Subscriber,94002
911706,448,8/31/15 7:14,2nd at Townsend,61,8/31/15 7:21,Market at Sansome,77,334,Subscriber,94107
911705,808,8/31/15 7:13,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:27,Market at 10th,67,576,Subscriber,94306
911703,660,8/31/15 7:08,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:19,Harry Bridges Plaza (Ferry Building),50,455,Subscriber,94402
911702,474,8/31/15 7:07,Civic Center BART (7th at Market),72,8/31/15 7:15,Townsend at 7th,65,463,Subscriber,94601
911701,1398,8/31/15 7:07,Palo Alto Caltrain Station,34,8/31/15 7:30,Stanford in Redwood City,25,230,Subscriber,95131
911700,692,8/31/15 7:07,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:19,Post at Kearny,47,629,Subscriber,94401
911699,638,8/31/15 7:07,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 7:17,Embarcadero at Sansome,60,419,Customer,94501
911698,466,8/31/15 7:07,Civic Center BART (7th at Market),72,8/31/15 7:15,Townsend at 7th,65,320,Subscriber,94582
911697,937,8/31/15 7:07,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:23,Clay at Battery,41,502,Subscriber,94402
911696,751,8/31/15 7:07,Golden Gate at Polk,59,8/31/15 7:19,Spear at Folsom,49,559,Subscriber,94109
911695,642,8/31/15 7:06,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 7:17,Civic Center BART (7th at Market),72,493,Subscriber,94710
911694,509,8/31/15 7:06,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:14,Howard at 2nd,63,189,Subscriber,94062
911693,1149,8/31/15 7:05,San Francisco Caltrain (Townsend at 4th),70,8/31/15 7:24,Embarcadero at Sansome,60,390,Subscriber,95111
911692,522,8/31/15 7:05,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 7:14,Beale at Market,56,16,Subscriber,95136
911691,891,8/31/15 7:04,Steuart at Market,74,8/31/15 7:19,Townsend at 7th,65,611,Subscriber,94501
911690,449,8/31/15 7:04,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 7:11,Commercial at Montgomery,45,439,Subscriber,94611
911689,322,8/31/15 7:03,2nd at Townsend,61,8/31/15 7:09,San Francisco Caltrain (Townsend at 4th),70,576,Subscriber,94043
911688,1516,8/31/15 7:02,Davis at Jackson,42,8/31/15 7:28,Clay at Battery,41,507,Subscriber,94111
911687,364,8/31/15 7:02,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 7:08,Howard at 2nd,63,401,Subscriber,94107
911685,582,8/31/15 6:58,2nd at Folsom,62,8/31/15 7:08,Civic Center BART (7th at Market),72,269,Subscriber,94105
911682,245,8/31/15 6:58,San Jose Diridon Caltrain Station,2,8/31/15 7:02,Santa Clara at Almaden,4,688,Subscriber,95020
911681,463,8/31/15 6:58,Grant Avenue at Columbus Avenue,73,8/31/15 7:06,Mechanics Plaza (Market at Battery),75,109,Subscriber,94133
911680,772,8/31/15 6:57,Grant Avenue at Columbus Avenue,73,8/31/15 7:10,San Francisco Caltrain (Townsend at 4th),70,494,Subscriber,94133
911677,512,8/31/15 6:56,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 7:05,Embarcadero at Sansome,60,555,Subscriber,94105
911675,312,8/31/15 6:55,Market at Sansome,77,8/31/15 7:00,2nd at South Park,64,557,Subscriber,95973
911671,1326,8/31/15 6:52,Grant Avenue at Columbus Avenue,73,8/31/15 7:14,San Francisco Caltrain (Townsend at 4th),70,479,Subscriber,94133
911668,273,8/31/15 6:52,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 6:56,Yerba Buena Center of the Arts (3rd @ Howard),68,544,Subscriber,94618
911667,482,8/31/15 6:50,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 6:58,Market at 4th,76,407,Subscriber,94501
911664,313,8/31/15 6:49,Evelyn Park and Ride,30,8/31/15 6:55,Mountain View Caltrain Station,28,228,Subscriber,94087
911661,199,8/31/15 6:48,Davis at Jackson,42,8/31/15 6:51,Commercial at Montgomery,45,33,Subscriber,94111
911660,1044,8/31/15 6:47,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 7:05,Embarcadero at Sansome,60,387,Subscriber,95129
911657,722,8/31/15 6:46,San Francisco Caltrain (Townsend at 4th),70,8/31/15 6:58,Steuart at Market,74,67,Subscriber,95111
911656,592,8/31/15 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/15 6:55,Harry Bridges Plaza (Ferry Building),50,630,Subscriber,94111
911655,802,8/31/15 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/15 6:58,Harry Bridges Plaza (Ferry Building),50,564,Subscriber,94065
911654,789,8/31/15 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/15 6:58,Temporary Transbay Terminal (Howard at Beale),55,347,Subscriber,94030
911653,511,8/31/15 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/15 6:54,Post at Kearny,47,391,Subscriber,94002
911650,561,8/31/15 6:45,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 6:54,Market at Sansome,77,521,Subscriber,94303
911649,713,8/31/15 6:44,San Francisco Caltrain 2 (330 Townsend),69,8/31/15 6:56,Market at 10th,67,622,Subscriber,94582
911647,625,8/31/15 6:44,MLK Library,11,8/31/15 6:54,San Jose Diridon Caltrain Station,2,74,Customer,95112
911646,493,8/31/15 6:42,Paseo de San Antonio,7,8/31/15 6:50,San Jose Diridon Caltrain Station,2,679,Subscriber,95113
911645,704,8/31/15 6:40,Davis at Jackson,42,8/31/15 6:52,San Francisco Caltrain (Townsend at 4th),70,390,Subscriber,94111
911644,513,8/31/15 6:39,Spear at Folsom,49,8/31/15 6:48,5th at Howard,57,317,Subscriber,94103
911643,321,8/31/15 6:39,Santa Clara at Almaden,4,8/31/15 6:45,San Jose Diridon Caltrain Station,2,32,Subscriber,95110
911642,488,8/31/15 6:39,Davis at Jackson,42,8/31/15 6:47,Post at Kearny,47,456,Subscriber,94111
911640,704,8/31/15 6:38,Japantown,9,8/31/15 6:49,San Jose Diridon Caltrain Station,2,688,Subscriber,94111
911639,264,8/31/15 6:33,Commercial at Montgomery,45,8/31/15 6:37,Howard at 2nd,63,620,Subscriber,94107
911638,298,8/31/15 6:32,2nd at Folsom,62,8/31/15 6:37,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,94107
911637,430,8/31/15 6:29,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 6:36,Broadway St at Battery St,82,392,Subscriber,94610
911635,287,8/31/15 6:24,Commercial at Montgomery,45,8/31/15 6:28,Embarcadero at Sansome,60,613,Subscriber,94111
911634,332,8/31/15 6:22,Harry Bridges Plaza (Ferry Building),50,8/31/15 6:27,Post at Kearny,47,300,Subscriber,94957
911633,855,8/31/15 6:22,Powell at Post (Union Square),71,8/31/15 6:36,Townsend at 7th,65,602,Customer,2500
911632,514,8/31/15 6:22,Harry Bridges Plaza (Ferry Building),50,8/31/15 6:30,2nd at Townsend,61,368,Subscriber,94945
911631,241,8/31/15 6:20,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 6:24,Commercial at Montgomery,45,331,Subscriber,94611
911630,786,8/31/15 6:18,Embarcadero at Folsom,51,8/31/15 6:31,Townsend at 7th,65,594,Subscriber,94501
911629,299,8/31/15 6:17,Embarcadero at Bryant,54,8/31/15 6:22,Temporary Transbay Terminal (Howard at Beale),55,392,Subscriber,94403
911628,557,8/31/15 6:15,Townsend at 7th,65,8/31/15 6:25,South Van Ness at Market,66,288,Subscriber,94107
911627,572,8/31/15 6:12,Embarcadero at Sansome,60,8/31/15 6:21,2nd at Townsend,61,16,Subscriber,94111
911626,368,8/31/15 6:08,Temporary Transbay Terminal (Howard at Beale),55,8/31/15 6:14,2nd at Townsend,61,576,Subscriber,94610
911625,326,8/31/15 6:07,Embarcadero at Sansome,60,8/31/15 6:12,Steuart at Market,74,311,Subscriber,94133
911624,701,8/31/15 6:02,Embarcadero at Bryant,54,8/31/15 6:14,Embarcadero at Sansome,60,454,Subscriber,94105
911623,559,8/31/15 5:54,5th at Howard,57,8/31/15 6:04,Steuart at Market,74,321,Subscriber,94112
911622,247,8/31/15 5:44,Grant Avenue at Columbus Avenue,73,8/31/15 5:48,Market at Sansome,77,604,Subscriber,94133
911621,476,8/31/15 5:38,Powell Street BART,39,8/31/15 5:46,San Francisco Caltrain 2 (330 Townsend),69,401,Subscriber,94107
911620,872,8/31/15 5:01,Davis at Jackson,42,8/31/15 5:15,San Francisco Caltrain (Townsend at 4th),70,284,Subscriber,94111
911619,394,8/31/15 4:57,Market at 10th,67,8/31/15 5:04,Townsend at 7th,65,410,Subscriber,94102
911618,1114,8/31/15 3:35,Townsend at 7th,65,8/31/15 3:53,Howard at 2nd,63,277,Subscriber,94107
911617,1239,8/31/15 1:26,Grant Avenue at Columbus Avenue,73,8/31/15 1:46,Broadway St at Battery St,82,338,Subscriber,94066
911616,1619,8/31/15 0:28,Embarcadero at Sansome,60,8/31/15 0:55,Davis at Jackson,42,284,Customer,84102
911615,1859,8/31/15 0:27,Embarcadero at Sansome,60,8/31/15 0:58,Davis at Jackson,42,456,Customer,94111
911613,870,8/31/15 0:04,5th at Howard,57,8/31/15 0:18,Embarcadero at Sansome,60,503,Customer,84102
911612,908,8/31/15 0:03,5th at Howard,57,8/31/15 0:18,Embarcadero at Sansome,60,409,Customer,94111
911611,347,8/30/15 23:42,Clay at Battery,41,8/30/15 23:48,Grant Avenue at Columbus Avenue,73,479,Subscriber,94133
911610,225,8/30/15 23:09,Embarcadero at Bryant,54,8/30/15 23:13,Steuart at Market,74,611,Subscriber,94114
911609,200,8/30/15 22:58,Steuart at Market,74,8/30/15 23:01,Spear at Folsom,49,587,Subscriber,94111
911608,349,8/30/15 22:47,Post at Kearny,47,8/30/15 22:53,2nd at South Park,64,134,Subscriber,94107
911607,2915,8/30/15 22:32,San Jose City Hall,10,8/30/15 23:20,San Jose City Hall,10,25,Customer,95035
911606,2915,8/30/15 22:31,San Jose City Hall,10,8/30/15 23:20,San Jose City Hall,10,68,Customer,95035
911605,269,8/30/15 21:52,Japantown,9,8/30/15 21:56,Ryland Park,84,658,Subscriber,95110
911603,236,8/30/15 21:43,Davis at Jackson,42,8/30/15 21:47,Commercial at Montgomery,45,585,Subscriber,94111
911591,278,8/30/15 21:16,Post at Kearny,47,8/30/15 21:21,2nd at Folsom,62,269,Subscriber,94105
911590,434,8/30/15 21:04,2nd at Townsend,61,8/30/15 21:11,Harry Bridges Plaza (Ferry Building),50,300,Customer,94566
911584,545,8/30/15 20:41,Market at 4th,76,8/30/15 20:50,Steuart at Market,74,420,Subscriber,94104
911583,382,8/30/15 20:25,Market at 4th,76,8/30/15 20:31,Powell at Post (Union Square),71,578,Customer,43214
911582,1320,8/30/15 20:18,Embarcadero at Sansome,60,8/30/15 20:40,Clay at Battery,41,342,Customer,1
911581,1332,8/30/15 20:18,Embarcadero at Sansome,60,8/30/15 20:40,Clay at Battery,41,589,Customer,1
911580,1265,8/30/15 20:13,Embarcadero at Sansome,60,8/30/15 20:34,Townsend at 7th,65,277,Subscriber,94107
911579,277,8/30/15 20:12,Arena Green / SAP Center,14,8/30/15 20:17,San Pedro Square,6,308,Subscriber,95113
911578,2821,8/30/15 20:10,Davis at Jackson,42,8/30/15 20:57,Davis at Jackson,42,442,Customer,94111
911577,563,8/30/15 20:08,Temporary Transbay Terminal (Howard at Beale),55,8/30/15 20:17,Grant Avenue at Columbus Avenue,73,533,Subscriber,94133
911576,3077,8/30/15 20:06,Davis at Jackson,42,8/30/15 20:57,Davis at Jackson,42,390,Customer,94111
911575,367,8/30/15 20:06,Mechanics Plaza (Market at Battery),75,8/30/15 20:12,Market at 4th,76,275,Subscriber,94104
911574,3339,8/30/15 20:03,Davis at Jackson,42,8/30/15 20:59,Davis at Jackson,42,507,Customer,94111
911569,270,8/30/15 20:00,San Francisco Caltrain (Townsend at 4th),70,8/30/15 20:05,2nd at Townsend,61,408,Subscriber,94107
911568,938,8/30/15 19:55,Embarcadero at Sansome,60,8/30/15 20:11,San Francisco Caltrain (Townsend at 4th),70,455,Customer,52
911562,994,8/30/15 19:34,Castro Street and El Camino Real,32,8/30/15 19:50,Mountain View Caltrain Station,28,251,Customer,94041
911561,1026,8/30/15 19:33,Castro Street and El Camino Real,32,8/30/15 19:50,Mountain View Caltrain Station,28,90,Customer,94041
911560,555,8/30/15 19:31,Embarcadero at Folsom,51,8/30/15 19:40,Market at 4th,76,388,Customer,1
911559,327,8/30/15 19:29,2nd at Folsom,62,8/30/15 19:35,Post at Kearny,47,134,Subscriber,94105
911558,417,8/30/15 19:25,South Van Ness at Market,66,8/30/15 19:32,Market at 4th,76,572,Subscriber,94108
911557,418,8/30/15 19:27,Spear at Folsom,49,8/30/15 19:34,Davis at Jackson,42,33,Subscriber,94111
911556,908,8/30/15 19:23,Civic Center BART (7th at Market),72,8/30/15 19:38,Embarcadero at Folsom,51,191,Customer,94107
911555,1241,8/30/15 19:20,Civic Center BART (7th at Market),72,8/30/15 19:41,Embarcadero at Bryant,54,406,Customer,94105
911554,639,8/30/15 19:20,Yerba Buena Center of the Arts (3rd @ Howard),68,8/30/15 19:31,Steuart at Market,74,587,Customer,90007
911553,222,8/30/15 19:16,Townsend at 7th,65,8/30/15 19:19,San Francisco Caltrain 2 (330 Townsend),69,387,Subscriber,94103
911552,369,8/30/15 19:11,2nd at South Park,64,8/30/15 19:18,5th at Howard,57,409,Subscriber,94107
911551,1244,8/30/15 19:08,South Van Ness at Market,66,8/30/15 19:29,Embarcadero at Folsom,51,594,Customer,38133
911550,818,8/30/15 19:06,Embarcadero at Sansome,60,8/30/15 19:20,Broadway St at Battery St,82,624,Customer,nil
911549,1502,8/30/15 18:55,Embarcadero at Sansome,60,8/30/15 19:21,Broadway St at Battery St,82,446,Customer,nil
911548,743,8/30/15 18:50,Clay at Battery,41,8/30/15 19:02,Clay at Battery,41,597,Customer,76051
911547,543,8/30/15 18:44,Davis at Jackson,42,8/30/15 18:53,5th at Howard,57,313,Customer,94111
911546,552,8/30/15 18:43,San Francisco Caltrain (Townsend at 4th),70,8/30/15 18:52,Harry Bridges Plaza (Ferry Building),50,344,Subscriber,94114
911545,636,8/30/15 18:43,Davis at Jackson,42,8/30/15 18:53,5th at Howard,57,547,Customer,84102
911543,1370,8/30/15 18:37,Santa Clara at Almaden,4,8/30/15 18:59,Santa Clara at Almaden,4,205,Subscriber,95110
911542,2430,8/30/15 18:36,Cowper at University,37,8/30/15 19:16,San Antonio Caltrain Station,29,707,Subscriber,94301
911541,842,8/30/15 18:31,Embarcadero at Folsom,51,8/30/15 18:45,Commercial at Montgomery,45,591,Subscriber,94108
911539,534,8/30/15 18:21,Steuart at Market,74,8/30/15 18:29,Yerba Buena Center of the Arts (3rd @ Howard),68,56,Customer,90007
911538,492,8/30/15 18:15,2nd at Folsom,62,8/30/15 18:23,Post at Kearny,47,468,Customer,nil
911537,469,8/30/15 18:13,2nd at Folsom,62,8/30/15 18:21,Post at Kearny,47,473,Customer,89052
911536,545,8/30/15 18:12,2nd at Folsom,62,8/30/15 18:21,Post at Kearny,47,389,Customer,nil
911535,1548,8/30/15 18:10,Yerba Buena Center of the Arts (3rd @ Howard),68,8/30/15 18:36,Golden Gate at Polk,59,370,Subscriber,94043
911533,173,8/30/15 18:08,Temporary Transbay Terminal (Howard at Beale),55,8/30/15 18:11,Howard at 2nd,63,487,Subscriber,94105
911523,497,8/30/15 17:56,San Francisco Caltrain 2 (330 Townsend),69,8/30/15 18:04,Embarcadero at Bryant,54,475,Subscriber,94107
911522,3673,8/30/15 17:50,Market at 4th,76,8/30/15 18:51,Market at 4th,76,450,Customer,94015
911521,1050,8/30/15 17:49,Clay at Battery,41,8/30/15 18:07,Embarcadero at Sansome,60,446,Customer,1
911520,1116,8/30/15 17:49,Clay at Battery,41,8/30/15 18:08,Embarcadero at Sansome,60,589,Customer,1
911519,732,8/30/15 17:49,Grant Avenue at Columbus Avenue,73,8/30/15 18:01,Powell Street BART,39,69,Subscriber,94105
911518,2706,8/30/15 17:45,Market at 4th,76,8/30/15 18:30,Post at Kearny,47,582,Customer,94015
911517,444,8/30/15 17:44,Powell at Post (Union Square),71,8/30/15 17:51,San Francisco City Hall,58,609,Subscriber,94109
911516,2953,8/30/15 17:42,Market at 4th,76,8/30/15 18:31,Post at Kearny,47,212,Customer,94015
911510,616,8/30/15 17:33,2nd at Townsend,61,8/30/15 17:43,5th at Howard,57,432,Subscriber,94112
911509,649,8/30/15 17:30,Civic Center BART (7th at Market),72,8/30/15 17:41,2nd at Folsom,62,389,Subscriber,94105
911508,668,8/30/15 17:30,Civic Center BART (7th at Market),72,8/30/15 17:41,2nd at Folsom,62,473,Subscriber,94105
911507,523,8/30/15 17:29,Temporary Transbay Terminal (Howard at Beale),55,8/30/15 17:38,2nd at Townsend,61,334,Subscriber,94107
911506,689,8/30/15 17:29,Washington at Kearny,46,8/30/15 17:40,Spear at Folsom,49,404,Customer,94105
911503,272,8/30/15 17:20,Mechanics Plaza (Market at Battery),75,8/30/15 17:24,Davis at Jackson,42,569,Subscriber,94111
911502,446,8/30/15 17:11,Market at 10th,67,8/30/15 17:19,Post at Kearny,47,269,Subscriber,94104
911501,500,8/30/15 17:09,Grant Avenue at Columbus Avenue,73,8/30/15 17:17,Temporary Transbay Terminal (Howard at Beale),55,533,Subscriber,94133
911500,1844,8/30/15 17:07,Market at 4th,76,8/30/15 17:38,Market at 4th,76,420,Customer,94015
911499,459,8/30/15 17:03,Powell Street BART,39,8/30/15 17:11,South Van Ness at Market,66,572,Subscriber,94107
911498,238,8/30/15 17:01,2nd at Townsend,61,8/30/15 17:05,San Francisco Caltrain 2 (330 Townsend),69,501,Subscriber,94107
911497,1099,8/30/15 16:59,Clay at Battery,41,8/30/15 17:17,Clay at Battery,41,445,Customer,94133
911494,645,8/30/15 16:58,Harry Bridges Plaza (Ferry Building),50,8/30/15 17:09,2nd at Townsend,61,457,Subscriber,94107
911491,600,8/30/15 16:57,Embarcadero at Sansome,60,8/30/15 17:07,Market at Sansome,77,518,Customer,2500
911486,6390,8/30/15 16:52,University and Emerson,35,8/30/15 18:38,California Ave Caltrain Station,36,188,Customer,55
911484,890,8/30/15 16:46,Grant Avenue at Columbus Avenue,73,8/30/15 17:00,San Francisco Caltrain (Townsend at 4th),70,629,Subscriber,94104
911483,1920,8/30/15 16:39,Japantown,9,8/30/15 17:11,St James Park,13,708,Customer,94901
911482,1950,8/30/15 16:39,Japantown,9,8/30/15 17:11,St James Park,13,64,Customer,94901
911481,6356,8/30/15 16:32,Castro Street and El Camino Real,32,8/30/15 18:18,Castro Street and El Camino Real,32,142,Customer,94041
911480,1307,8/30/15 16:32,Grant Avenue at Columbus Avenue,73,8/30/15 16:54,Yerba Buena Center of the Arts (3rd @ Howard),68,370,Customer,84041
911479,1259,8/30/15 16:32,Grant Avenue at Columbus Avenue,73,8/30/15 16:53,Yerba Buena Center of the Arts (3rd @ Howard),68,513,Customer,84041
911477,665,8/30/15 16:23,Market at 10th,67,8/30/15 16:34,Washington at Kearny,46,449,Customer,94105
911476,1939,8/30/15 16:23,Post at Kearny,47,8/30/15 16:55,Embarcadero at Sansome,60,518,Customer,2500
911475,2270,8/30/15 16:17,San Francisco Caltrain (Townsend at 4th),70,8/30/15 16:55,Embarcadero at Sansome,60,342,Customer,52
911474,696,8/30/15 16:13,Howard at 2nd,63,8/30/15 16:25,Townsend at 7th,65,260,Subscriber,94107
911473,1117,8/30/15 16:13,Washington at Kearny,46,8/30/15 16:32,Steuart at Market,74,549,Customer,60657
911472,1406,8/30/15 16:09,St James Park,13,8/30/15 16:33,Japantown,9,138,Customer,94901
911471,1516,8/30/15 16:09,St James Park,13,8/30/15 16:34,Japantown,9,708,Customer,94901
911470,874,8/30/15 16:09,Market at 4th,76,8/30/15 16:23,Beale at Market,56,491,Subscriber,94705
911469,166,8/30/15 16:02,California Ave Caltrain Station,36,8/30/15 16:04,Park at Olive,38,252,Subscriber,94306
911468,898,8/30/15 15:51,Evelyn Park and Ride,30,8/30/15 16:06,Evelyn Park and Ride,30,194,Subscriber,94085
911467,5537,8/30/15 15:50,Embarcadero at Vallejo,48,8/30/15 17:22,2nd at Townsend,61,560,Customer,33146
911466,687,8/30/15 15:49,Embarcadero at Bryant,54,8/30/15 16:01,Townsend at 7th,65,387,Subscriber,94103
911465,3818,8/30/15 15:48,Broadway St at Battery St,82,8/30/15 16:52,South Van Ness at Market,66,594,Customer,nil
911464,625,8/30/15 15:48,Powell Street BART,39,8/30/15 15:58,San Francisco Caltrain 2 (330 Townsend),69,525,Subscriber,94107
